,Wall time,Step,Value,relative
0,1513443636.7721598,0,0.6694362163543701,0.0
1,1513443656.9795759,1,0.6932141184806824,0.005613171127107408
2,1513443676.488598,2,0.7105262875556946,0.01103234397040473
3,1513443696.603935,3,0.7165387868881226,0.016619937552346125
4,1513443717.290999,4,0.7324309349060059,0.02236634420024024
5,1513443737.3665173,5,0.7296513319015503,0.02794287708070543
6,1513443757.5264127,6,0.732702910900116,0.033542848030726116
7,1513443777.606484,7,0.7385944724082947,0.039120645589298675
8,1513443797.5844605,8,0.7413740754127502,0.04467008352279663
9,1513443818.4052167,9,0.7472354769706726,0.050453626910845435
10,1513443838.5139313,10,0.7472354769706726,0.0560393809609943
11,1513443858.8577533,11,0.7416158318519592,0.061690442628330656
12,1513443879.2250578,12,0.7446673512458801,0.06734802722930908
13,1513443898.9142375,13,0.7543355822563171,0.07281724380122291
14,1513443919.1877232,14,0.7556952238082886,0.07844876759582095
15,1513443939.2072568,15,0.7410719394683838,0.08400974916087256
16,1513443959.4093127,16,0.7509214878082275,0.08962143136395348
17,1513443980.0548885,17,0.7532781362533569,0.09535631352000766
18,1513443999.93612,18,0.7486857175827026,0.10087887783845266
19,1513444020.4149046,19,0.7496525645256042,0.10656742910544077
20,1513444040.814141,20,0.7586259245872498,0.11223388367229038
21,1513444060.576459,21,0.7648196220397949,0.11772341642114852
22,1513444080.8597975,22,0.7675690650939941,0.12335767712857988
23,1513444100.95529,23,0.7689890861511229,0.12893975840674507
24,1513444121.0948155,24,0.7670251727104187,0.13453407102160983
25,1513444142.1048048,25,0.7574476003646851,0.14037017914983962
26,1513444162.2392302,26,0.7743670344352722,0.14596307509475284
27,1513444182.4870903,27,0.7522811293601991,0.15158748070398967
28,1513444203.53265,28,0.769593358039856,0.15743346949418385
29,1513444223.4759974,29,0.7723125219345093,0.16297328823142582
30,1513444243.8497474,30,0.7600459456443787,0.16863266322347853
31,1513444264.8632498,31,0.7743368148803711,0.17446974721219805
32,1513444284.7342455,32,0.7690192461013794,0.17998946825663248
33,1513444305.2001278,33,0.7656051516532898,0.18567443556255764
34,1513444325.3804202,34,0.7664813399314879,0.19128007233142852
35,1513444345.5396185,35,0.7762402296066284,0.19687984963258107
36,1513444366.7666366,36,0.7711039781570435,0.20277624355422125
37,1513444387.3424337,37,0.7742763757705688,0.20849174274338617
38,1513444408.099824,38,0.7786875367164612,0.21425768448246849
39,1513444428.9386673,39,0.7820109724998474,0.2200462520784802
40,1513444448.6618009,40,0.7802284359931946,0.22552490029070113
41,1513444468.842909,41,0.7855761647224426,0.23113076368967692
42,1513444489.5652287,42,0.7741857767105103,0.2368869635793898
43,1513444510.429401,43,0.7877817153930664,0.24268256697389815
44,1513444531.6839044,44,0.7729772329330444,0.24858659572071498
45,1513444552.3990445,45,0.7733699679374695,0.25434080130524106
46,1513444573.321058,46,0.7790501117706299,0.2601524717277951
47,1513444593.9812596,47,0.7680826783180237,0.2658914166026645
48,1513444614.7580006,48,0.7914677858352661,0.2716627335548401
49,1513444636.0801933,49,0.7906519770622253,0.2775855648517609
50,1513444656.598484,50,0.7908332943916321,0.28328509006235336
51,1513444677.354557,51,0.7828267812728882,0.28905066589514417
52,1513444698.511812,52,0.7871170639991759,0.29492768115467494
53,1513444719.279775,53,0.7786875367164612,0.30069655974706017
54,1513444739.8298025,54,0.7896549701690674,0.3064049007495244
55,1513444761.3230135,55,0.7835820913314819,0.3123752371470134
56,1513444781.982108,56,0.7950933575630188,0.31811387452814316
57,1513444802.6219985,57,0.7903196811676025,0.3238471774260203
58,1513444823.333561,58,0.7937337756156921,0.3296003892024358
59,1513444844.268967,59,0.785848081111908,0.3354157797495524
60,1513444865.4366171,60,0.7969363927841187,0.34129568258921306
61,1513444885.8642712,61,0.7969666123390198,0.34697003093030715
62,1513444906.6901894,62,0.7872076630592346,0.3527550082074271
63,1513444927.7098124,63,0.7934920787811279,0.3585937923855252
64,1513444948.643088,64,0.7993534207344055,0.3644085911909739
65,1513444969.8381875,65,0.7976312637329102,0.370296118789249
66,1513444990.5245748,66,0.7971478700637817,0.3760423374838299
67,1513445011.3156273,67,0.7998972535133362,0.38181762986712986
68,1513445033.0015204,68,0.7982657551765442,0.38784148905012344
69,1513445053.8322725,69,0.7950933575630188,0.3936278090874354
70,1513445074.7489965,70,0.7817994952201843,0.39943801018926833
71,1513445095.2552724,71,0.7996857762336731,0.4051341979371177
72,1513445116.234987,72,0.7966946363449097,0.4109618964460161
73,1513445137.7179508,73,0.7849114537239075,0.4169293863905801
74,1513445158.2897375,74,0.7974197864532471,0.4226437715689341
75,1513445179.2320044,75,0.7897456288337708,0.4284610679414537
76,1513445200.3725526,76,0.7940359115600586,0.43433344244956973
77,1513445221.5694811,77,0.8031905293464661,0.4402214781443278
78,1513445243.1785178,78,0.7947610020637512,0.44622398833433785
79,1513445264.204341,79,0.8018309473991394,0.452064494755533
80,1513445285.0345366,80,0.8054867386817932,0.45785066021813287
81,1513445305.8409762,81,0.7971780896186829,0.4636302267842823
82,1513445326.9052494,82,0.8041573762893677,0.4694814137617747
83,1513445348.2413073,83,0.8024352192878723,0.4754080965121587
84,1513445369.5408404,84,0.7942171692848206,0.4813246334923638
85,1513445391.267241,85,0.7962414622306824,0.4873597447739707
86,1513445412.4327176,86,0.7890506982803345,0.4932390438185798
87,1513445434.120424,87,0.805245041847229,0.4992634067270491
88,1513445456.0407672,88,0.7850927710533142,0.505352390938335
89,1513445477.2331686,89,0.7976614832878113,0.5112391691075431
90,1513445498.3502915,90,0.8039760589599609,0.5171050365765889
91,1513445519.5079286,91,0.7986283302307129,0.5229821579986148
92,1513445540.8556812,92,0.7832497358322144,0.5289120892683665
93,1513445561.7949154,93,0.8079038262367249,0.5347285432285732
94,1513445583.0882802,94,0.8009547591209412,0.5406433667739232
95,1513445604.843834,95,0.8053356409072876,0.5466865761412515
96,1513445626.1943195,96,0.8063629269599915,0.5526172665754954
97,1513445647.4356859,97,0.7988700270652771,0.558517646127277
98,1513445669.4425886,98,0.802556037902832,0.5646306746535831
99,1513445690.6128426,99,0.8050033450126648,0.5705113007624945
